15233 58891
9192 7101 0.058824
9192 7101 0.058824
9192 7101 0.058824
9192 7101 0.058824
9193 9194 1.000000
9193 5550 0.250000
9193 2425 0.250000
9194 5550 0.250000
9194 2425 0.250000
9197 39 0.066667
9199 1658 0.071429
9201 9202 1.000000
9202 13222 1.000000
9204 880 0.047619
9204 880 0.047619
9204 5690 0.062500
9204 5662 0.055556
9204 768 0.062500
9204 5662 0.055556
9204 5662 0.055556
9204 5662 0.055556
9204 659 0.045455
9205 744 0.038462
9205 2545 0.030303
9206 7929 0.111111
9206 604 0.023256
9206 7929 0.111111
9206 7929 0.111111
9206 604 0.023256
9206 7929 0.111111
9206 604 0.023256
9206 7929 0.111111
9206 604 0.023256
9206 7929 0.111111
9206 604 0.023256
9206 11865 0.500000
9206 12794 0.333333
9206 11976 0.090909
9206 604 0.023256
9206 11865 0.500000
9206 604 0.023256
9207 4715 0.090909
9207 4716 0.090909
9208 422 0.050000
9208 9209 0.166667
9208 1103 0.012048
9208 422 0.050000
9208 9209 0.166667
9208 1103 0.012048
9208 422 0.050000
9208 9209 0.166667
9208 1103 0.012048
9208 236 0.023256
9208 563 0.052632
9208 13450 0.125000
9208 236 0.023256
9208 13450 0.125000
9208 236 0.023256
9208 13450 0.125000
9209 1103 0.012048
9209 1103 0.012048
9209 1103 0.012048
9210 3947 0.071429
9212 9213 1.000000
9212 9214 0.500000
9213 9214 0.500000
9213 4665 0.250000
9213 8882 0.100000
9215 9216 1.000000
9217 5358 0.090909
9217 3309 0.062500
9218 42 0.033333
9218 42 0.033333
9218 42 0.033333
9218 42 0.033333
9219 9220 0.111111
9219 157 0.019608
9219 9220 0.111111
9219 10098 0.058824
9220 157 0.019608
9220 157 0.019608
9220 7940 0.062500
9220 3651 0.023810
9220 9981 0.076923
9220 6891 0.020833
9220 6891 0.020833
9220 11264 0.090909
9220 6891 0.020833
9220 131 0.004115
9220 9981 0.076923
9221 6902 0.250000
9221 306 0.038462
9221 4913 0.076923
9221 6902 0.250000
9221 306 0.038462
9222 68 0.062500
9222 5204 0.200000
9223 1035 0.250000
9224 9225 1.000000
9224 9226 0.500000
9224 10757 0.100000
9225 9226 0.500000
9227 9228 1.000000
9229 9230 1.000000
9229 3530 0.058824
9230 3530 0.058824
9233 6121 0.333333
9235 9236 1.000000
9237 9238 1.000000
9239 4683 0.333333
9239 9240 0.250000
9239 8396 0.250000
9239 12429 1.000000
9240 3319 0.076923
9242 8778 0.076923
9242 14576 1.000000
9243 9244 1.000000
9243 9245 0.500000
9244 9245 0.500000
9246 9247 1.000000
9249 9250 1.000000
9249 14586 1.000000
9249 14587 0.500000
9251 8780 0.250000
9251 8780 0.250000
9252 9253 0.500000
9252 9254 0.500000
9253 9254 0.500000
9253 14211 0.500000
9255 9256 1.000000
9255 14603 1.000000
9257 7155 0.090909
9258 9259 1.000000
9258 9133 0.250000
9258 13988 0.333333
9259 9133 0.250000
9261 9262 1.000000
9261 9263 0.500000
9261 9264 0.333333
9261 9265 0.250000
9261 9266 0.200000
9261 9267 0.166667
9261 9268 0.142857
9261 9269 0.125000
9261 9270 0.111111
9261 9271 0.100000
9261 9272 0.090909
9261 9273 0.083333
9261 9274 0.076923
9261 9275 0.071429
9261 9276 0.066667
9261 9277 0.062500
9261 9278 0.058824
9261 9279 0.055556
9261 9280 0.052632
9261 9281 0.050000
9261 9282 0.047619
9261 9283 0.045455
9261 9284 0.043478
9262 9263 0.500000
9262 9264 0.333333
9262 9265 0.250000
9262 9266 0.200000
9262 9267 0.166667
9262 9268 0.142857
9262 9269 0.125000
9262 9270 0.111111
9262 9271 0.100000
9262 9272 0.090909
9262 9273 0.083333
9262 9274 0.076923
9262 9275 0.071429
9262 9276 0.066667
9262 9277 0.062500
9262 9278 0.058824
9262 9279 0.055556
9262 9280 0.052632
9262 9281 0.050000
9262 9282 0.047619
9262 9283 0.045455
9262 9284 0.043478
9263 9264 0.333333
9263 9265 0.250000
9263 9266 0.200000
9263 9267 0.166667
9263 9268 0.142857
9263 9269 0.125000
9263 9270 0.111111
9263 9271 0.100000
9263 9272 0.090909
9263 9273 0.083333
9263 9274 0.076923
9263 9275 0.071429
9263 9276 0.066667
9263 9277 0.062500
9263 9278 0.058824
9263 9279 0.055556
9263 9280 0.052632
9263 9281 0.050000
9263 9282 0.047619
9263 9283 0.045455
9263 9284 0.043478
9264 9265 0.250000
9264 9266 0.200000
9264 9267 0.166667
9264 9268 0.142857
9264 9269 0.125000
9264 9270 0.111111
9264 9271 0.100000
9264 9272 0.090909
9264 9273 0.083333
9264 9274 0.076923
9264 9275 0.071429
9264 9276 0.066667
9264 9277 0.062500
9264 9278 0.058824
9264 9279 0.055556
9264 9280 0.052632
9264 9281 0.050000
9264 9282 0.047619
9264 9283 0.045455
9264 9284 0.043478
9265 9266 0.200000
9265 9267 0.166667
9265 9268 0.142857
9265 9269 0.125000
9265 9270 0.111111
9265 9271 0.100000
9265 9272 0.090909
9265 9273 0.083333
9265 9274 0.076923
9265 9275 0.071429
9265 9276 0.066667
9265 9277 0.062500
9265 9278 0.058824
9265 9279 0.055556
9265 9280 0.052632
9265 9281 0.050000
9265 9282 0.047619
9265 9283 0.045455
9265 9284 0.043478
9266 9267 0.166667
9266 9268 0.142857
9266 9269 0.125000
9266 9270 0.111111
9266 9271 0.100000
9266 9272 0.090909
9266 9273 0.083333
9266 9274 0.076923
9266 9275 0.071429
9266 9276 0.066667
9266 9277 0.062500
9266 9278 0.058824
9266 9279 0.055556
9266 9280 0.052632
9266 9281 0.050000
9266 9282 0.047619
9266 9283 0.045455
9266 9284 0.043478
9267 9268 0.142857
9267 9269 0.125000
9267 9270 0.111111
9267 9271 0.100000
9267 9272 0.090909
9267 9273 0.083333
9267 9274 0.076923
9267 9275 0.071429
9267 9276 0.066667
9267 9277 0.062500
9267 9278 0.058824
9267 9279 0.055556
9267 9280 0.052632
9267 9281 0.050000
9267 9282 0.047619
9267 9283 0.045455
9267 9284 0.043478
9268 9269 0.125000
9268 9270 0.111111
9268 9271 0.100000
9268 9272 0.090909
9268 9273 0.083333
9268 9274 0.076923
9268 9275 0.071429
9268 9276 0.066667
9268 9277 0.062500
9268 9278 0.058824
9268 9279 0.055556
9268 9280 0.052632
9268 9281 0.050000
9268 9282 0.047619
9268 9283 0.045455
9268 9284 0.043478
9269 9270 0.111111
9269 9271 0.100000
9269 9272 0.090909
9269 9273 0.083333
9269 9274 0.076923
9269 9275 0.071429
9269 9276 0.066667
9269 9277 0.062500
9269 9278 0.058824
9269 9279 0.055556
9269 9280 0.052632
9269 9281 0.050000
9269 9282 0.047619
9269 9283 0.045455
9269 9284 0.043478
9270 9271 0.100000
9270 9272 0.090909
9270 9273 0.083333
9270 9274 0.076923
9270 9275 0.071429
9270 9276 0.066667
9270 9277 0.062500
9270 9278 0.058824
9270 9279 0.055556
9270 9280 0.052632
9270 9281 0.050000
9270 9282 0.047619
9270 9283 0.045455
9270 9284 0.043478
9271 9272 0.090909
9271 9273 0.083333
9271 9274 0.076923
9271 9275 0.071429
9271 9276 0.066667
9271 9277 0.062500
9271 9278 0.058824
9271 9279 0.055556
9271 9280 0.052632
9271 9281 0.050000
9271 9282 0.047619
9271 9283 0.045455
9271 9284 0.043478
9272 9273 0.083333
9272 9274 0.076923
9272 9275 0.071429
9272 9276 0.066667
9272 9277 0.062500
9272 9278 0.058824
9272 9279 0.055556
9272 9280 0.052632
9272 9281 0.050000
9272 9282 0.047619
9272 9283 0.045455
9272 9284 0.043478
9273 9274 0.076923
9273 9275 0.071429
9273 9276 0.066667
9273 9277 0.062500
9273 9278 0.058824
9273 9279 0.055556
9273 9280 0.052632
9273 9281 0.050000
9273 9282 0.047619
9273 9283 0.045455
9273 9284 0.043478
9274 9275 0.071429
9274 9276 0.066667
9274 9277 0.062500
9274 9278 0.058824
9274 9279 0.055556
9274 9280 0.052632
9274 9281 0.050000
9274 9282 0.047619
9274 9283 0.045455
9274 9284 0.043478
9275 9276 0.066667
9275 9277 0.062500
9275 9278 0.058824
9275 9279 0.055556
9275 9280 0.052632
9275 9281 0.050000
9275 9282 0.047619
9275 9283 0.045455
9275 9284 0.043478
9276 9277 0.062500
9276 9278 0.058824
9276 9279 0.055556
9276 9280 0.052632
9276 9281 0.050000
9276 9282 0.047619
9276 9283 0.045455
9276 9284 0.043478
9277 9278 0.058824
9277 9279 0.055556
9277 9280 0.052632
9277 9281 0.050000
9277 9282 0.047619
9277 9283 0.045455
9277 9284 0.043478
9278 9279 0.055556
9278 9280 0.052632
9278 9281 0.050000
9278 9282 0.047619
9278 9283 0.045455
9278 9284 0.043478
9279 9280 0.052632
9279 9281 0.050000
9279 9282 0.047619
9279 9283 0.045455
9279 9284 0.043478
9280 9281 0.050000
9280 9282 0.047619
9280 9283 0.045455
9280 9284 0.043478
9281 9282 0.047619
9281 9283 0.045455
9281 9284 0.043478
9282 9283 0.045455
9282 9284 0.043478
9283 9284 0.043478
9285 6391 0.125000
9286 7390 0.333333
9286 4612 0.100000
9286 9686 0.500000
9286 4612 0.100000
9286 9686 0.500000
9286 4612 0.100000
9287 9288 0.250000
9287 9288 0.250000
9287 14122 1.000000
9287 9288 0.250000
9287 8204 0.250000
9288 8204 0.250000
9289 9290 1.000000
9289 9291 0.500000
9289 7725 0.142857
9290 9291 0.500000
9290 7725 0.142857
9290 9781 0.111111
9291 7725 0.142857
9292 9293 0.500000
9292 6276 0.333333
9292 4392 0.100000
9293 10040 1.000000
9293 5630 0.500000
9294 9295 1.000000
9296 9297 0.333333
9298 9299 0.500000
9300 9301 1.000000
9302 9303 1.000000
9304 9305 1.000000
9304 9306 0.200000
9304 9307 0.200000
9304 9307 0.200000
9304 9307 0.200000
9305 9306 0.200000
9305 9307 0.200000
9306 9307 0.200000
9306 8341 0.090909
9308 9309 1.000000
9308 10731 1.000000
9310 8467 0.166667
9311 9312 1.000000
9311 9313 0.500000
9312 9313 0.500000
9315 9316 0.111111
9315 9316 0.111111
9315 9316 0.111111
9317 9318 0.333333
9317 9319 0.500000
9318 9319 0.500000
9318 9182 0.250000
9318 12424 0.333333
9320 9321 1.000000
9322 6873 0.071429
9322 6873 0.071429
9322 6873 0.071429
9323 9324 1.000000
9325 3958 0.200000
9325 8280 0.111111
9325 12989 0.083333
9325 312 0.030303
9325 8280 0.111111
9325 312 0.030303
9325 8280 0.111111
9325 12989 0.083333
9326 9327 1.000000
9326 9328 0.500000
9326 9329 1.000000
9326 9330 0.500000
9326 9331 0.333333
9326 9332 0.250000
9326 9333 0.200000
9327 9328 0.500000
9329 9330 0.500000
9329 9331 0.333333
9329 9332 0.250000
9329 9333 0.200000
9330 9331 0.333333
9330 9332 0.250000
9330 9333 0.200000
9331 9332 0.250000
9331 9333 0.200000
9332 9333 0.200000
9334 2545 0.030303
9334 2545 0.030303
9334 10298 0.055556
9335 836 0.333333
9336 5895 0.142857
9336 5894 0.333333
9338 1634 0.045455
9338 1634 0.045455
9338 1634 0.045455
9339 9340 1.000000
9341 9342 1.000000
9341 9343 0.500000
9341 9344 0.333333
9342 9343 0.500000
9342 9344 0.333333
9343 9344 0.333333
9345 1162 0.021277
9345 1025 0.016129
9345 2731 0.055556
9345 1025 0.016129
9345 2731 0.055556
9345 1025 0.016129
9345 7094 0.083333
9345 1025 0.016129
9345 11526 0.500000
9345 11527 0.333333
9345 11646 1.000000
9345 2731 0.055556
9345 7588 0.083333
9345 1025 0.016129
9345 1589 0.038462
9345 1025 0.016129
9345 1162 0.021277
9345 1025 0.016129
9345 3682 0.028571
9345 1162 0.021277
9345 1025 0.016129
9345 3682 0.028571
9345 1162 0.021277
9345 1025 0.016129
9345 3682 0.028571
9348 4257 0.250000
9348 210 0.016393
9348 11264 0.090909
9349 12592 1.000000
9349 739 0.166667
9349 85 0.027778
9349 800 0.025000
9349 800 0.025000
9349 800 0.025000
9350 2603 0.034483
9350 9351 0.125000
9352 92 0.027027
9352 12576 0.166667
9352 92 0.027027
9352 92 0.027027
9352 120 0.027027
9354 9355 1.000000
9359 1969 0.045455
9359 6565 0.111111
9359 1969 0.045455
9359 9359 0.500000
9359 12235 0.250000
9359 12235 0.250000
9359 12235 0.250000
9359 12235 0.250000
9360 9359 0.500000
9360 6565 0.111111
9360 1969 0.045455
9360 1969 0.045455
9360 12446 0.166667
9360 12446 0.166667
9360 6565 0.111111
9360 1969 0.045455
9361 2729 0.090909
9361 2729 0.090909
9362 192 0.250000
9362 4545 0.045455
9362 9363 0.076923
9364 417 0.050000
9364 2183 0.019231
9364 498 0.014286
9364 784 0.010870
9364 417 0.050000
9364 784 0.010870
9364 417 0.050000
9364 2183 0.019231
9364 498 0.014286
9364 784 0.010870
9364 417 0.050000
9364 2183 0.019231
9364 498 0.014286
9364 784 0.010870
9364 417 0.050000
9364 5804 0.250000
9364 498 0.014286
9364 784 0.010870
9364 2183 0.019231
9364 498 0.014286
9364 417 0.050000
9364 498 0.014286
9364 784 0.010870
9364 8400 0.050000
9364 2183 0.019231
9364 498 0.014286
9364 2183 0.019231
9364 498 0.014286
9364 8400 0.050000
9364 498 0.014286
9364 498 0.014286
9364 498 0.014286
9364 287 0.009901
9364 498 0.014286
9364 3499 0.043478
9364 3492 0.026316
9365 9718 0.500000
9365 11954 0.083333
9365 11954 0.083333
9365 11954 0.083333
9365 11054 0.111111
9365 6561 0.041667
9365 3677 0.019231
9365 11054 0.111111
9365 3677 0.019231
9365 11054 0.111111
9365 11054 0.111111
9365 8652 0.066667
9365 773 0.052632
9365 9859 0.111111
9365 6542 0.037037
9365 14193 0.200000
9365 11352 0.125000
9365 8147 0.041667
9366 9367 0.200000
9370 1257 0.017241
9370 8503 0.166667
9370 1738 0.009434
9370 1738 0.009434
9370 9241 0.090909
9370 12808 0.100000
9370 1738 0.009434
9370 8503 0.166667
9371 16 1.000000
9372 2704 0.026316
9372 1221 0.031250
9372 2704 0.026316
9372 2704 0.026316
9372 2704 0.026316
9373 440 0.018868
9373 99 0.009174
9374 1160 1.000000
9375 310 0.037037
9375 8126 0.166667
9376 4824 0.012821
9376 9460 0.200000
9376 4824 0.012821
9376 4824 0.012821
9376 4824 0.012821
9376 4824 0.012821
9377 9378 0.100000
9377 10326 0.250000
9377 13125 1.000000
9377 13126 0.500000
9377 10326 0.250000
9378 9996 0.200000
9378 9997 0.500000
9378 9998 1.000000
9378 11056 0.250000
9378 9379 0.090909
9378 9996 0.200000
9378 13722 0.500000
9379 9378 0.100000
9379 9378 0.100000
9379 9378 0.100000
9379 9879 1.000000
9379 12262 0.071429
9379 12260 0.111111
9379 12261 0.090909
9379 12262 0.071429
9379 9996 0.200000
9379 9378 0.100000
9379 9996 0.200000
9379 9378 0.100000
9379 9996 0.200000
9380 9381 0.500000
9380 9382 0.500000
9380 10327 0.166667
9380 11165 0.200000
9380 10327 0.166667
9380 11165 0.200000
9381 9382 0.500000
9381 9380 0.333333
9381 10327 0.166667
9381 9380 0.333333
9381 11165 0.200000
9381 9380 0.333333
9381 10327 0.166667
9381 11165 0.200000
9381 10327 0.166667
9383 9384 1.000000
9383 9385 0.500000
9384 9385 0.500000
9386 9387 0.500000
9386 9387 0.500000
9391 2331 0.050000
9392 9393 1.000000
9394 9395 0.333333
9394 9396 0.500000
9395 9396 0.500000
9397 9398 0.500000
9399 5290 0.142857
9399 5290 0.142857
9399 5290 0.142857
9399 5290 0.142857
9400 8193 0.500000
9400 9401 0.500000
9401 9400 0.333333
9401 8193 0.500000
9401 9400 0.333333
9402 9403 0.200000
9402 9404 0.250000
9402 9405 0.166667
9402 9403 0.200000
9402 9404 0.250000
9402 9405 0.166667
9403 9404 0.250000
9403 9405 0.166667
9403 9404 0.250000
9403 9405 0.166667
9403 10012 0.166667
9404 9405 0.166667
9404 9405 0.166667
9406 9407 1.000000
9408 9409 0.500000
9408 9409 0.500000
9410 9411 0.333333
9410 15058 1.000000
9410 15059 0.500000
9414 9415 0.500000
9414 10715 1.000000
9415 7283 0.166667
9416 9417 0.200000
9416 9418 0.250000
9417 9418 0.250000
9417 9418 0.250000
9419 9420 0.500000
9420 6274 0.142857
9420 6274 0.142857
9421 9422 0.500000
9421 9423 0.500000
9421 9422 0.500000
9422 9423 0.500000
9422 2911 0.250000
9422 10251 0.166667
9422 2911 0.250000
9422 10251 0.166667
9422 2911 0.250000
9422 10251 0.166667
9422 13395 1.000000
9422 13396 0.500000
9425 9426 0.333333
9425 9427 0.166667
9425 9426 0.333333
9425 9427 0.166667
9425 9426 0.333333
9425 9427 0.166667
9426 9427 0.166667
9426 9427 0.166667
9426 9427 0.166667
9428 9429 1.000000
9428 9430 0.500000
9429 9430 0.500000
9431 9432 1.000000
9433 9434 1.000000
9433 9435 0.500000
9434 9435 0.500000
9437 9438 1.000000
9437 13175 0.500000
9439 9440 0.500000
9439 9440 0.500000
9439 12314 0.500000
9440 12314 0.500000
9441 9442 0.250000
9441 9442 0.250000
9441 9442 0.250000
9443 9444 0.200000
9443 9444 0.200000
9443 10732 0.250000
9443 9444 0.200000
9443 10732 0.250000
9443 9444 0.200000
9444 10732 0.250000
9444 10732 0.250000
9445 9446 1.000000
9445 9447 0.500000
9445 9448 0.333333
9446 9447 0.500000
9446 9448 0.333333
9447 9448 0.333333
9449 7639 0.250000
9450 9451 1.000000
9452 2791 0.500000
9453 3381 0.250000
9454 375 0.033333
9455 33 0.031250
9455 12 0.013889
9455 12 0.013889
9455 12 0.013889
9456 2209 0.090909
9456 1570 0.043478
9457 9458 1.000000
9459 3949 0.200000
9460 4824 0.012821
9461 8522 1.000000
9461 2643 0.100000
9462 7925 0.142857
9463 423 0.027027
9465 9466 0.333333
9465 9466 0.333333
9465 9466 0.333333
9467 558 0.052632
9467 558 0.052632
9467 558 0.052632
9467 4302 0.050000
9467 5664 0.052632
9467 1524 0.058824
9467 1524 0.058824
9468 12117 0.111111
9469 9470 0.333333
9469 9471 0.500000
9470 9471 0.500000
9470 11346 1.000000
9472 7668 0.142857
9473 6123 0.055556
9473 1193 0.021277
9473 6123 0.055556
9473 1193 0.021277
9473 6123 0.055556
9473 1193 0.021277
9473 3253 0.333333
9473 5253 0.062500
9475 9476 1.000000
9475 9470 0.333333
9476 9470 0.333333
9480 8502 0.090909
9480 2498 0.050000
9480 2497 0.021277
9480 2498 0.050000
9480 2497 0.021277
9480 7095 0.166667
9480 190 0.030303
9481 3247 0.030303
9481 1743 0.333333
9481 3247 0.030303
9481 13581 0.333333
9482 8399 0.040000
9482 8399 0.040000
9482 8399 0.040000
9482 8399 0.040000
9482 359 0.009524
9482 8399 0.040000
9482 359 0.009524
9482 8399 0.040000
9482 359 0.009524
9482 13099 0.083333
9486 9487 1.000000
9486 7476 0.166667
9486 7476 0.166667
9486 4428 0.333333
9486 7476 0.166667
9487 7476 0.166667
9487 9486 1.000000
9487 7476 0.166667
9488 312 0.030303
9488 7769 0.142857
9488 7769 0.142857
9488 8127 0.333333
9488 8127 0.333333
9489 9490 1.000000
9489 10189 1.000000
9489 10190 0.500000
9489 10191 0.333333
9493 6697 0.250000
9494 709 0.029412
9494 2177 0.029412
9494 6691 0.037037
9494 6691 0.037037
9494 266 0.006757
9494 752 0.019231
9494 266 0.006757
9495 9496 0.500000
9495 3948 0.066667
9498 2250 0.041667
9498 3683 0.017857
9498 6684 0.058824
9498 777 0.016949
9499 9500 1.000000
9499 5496 0.250000
9499 5495 0.200000
9500 5496 0.250000
9501 6371 0.100000
9502 9503 0.500000
9502 9503 0.500000
9504 8655 0.500000
9504 5017 0.250000
9504 5591 0.200000
9504 2879 0.031250
9505 9506 1.000000
9505 8071 0.166667
9506 8071 0.166667
9508 3826 0.500000
9508 2992 0.111111
9508 3826 0.500000
9508 2992 0.111111
9509 7724 0.100000
9510 10354 0.083333
9510 10354 0.083333
9510 10354 0.083333
9511 3237 1.000000
9511 7996 0.250000
9511 9512 0.333333
9514 4627 0.125000
9514 1242 0.062500
9514 1242 0.062500
9514 10029 0.200000
9514 10029 0.200000
9516 9517 0.500000
9516 9518 0.250000
9516 9517 0.500000
9516 9518 0.250000
9517 9518 0.250000
9517 9518 0.250000
9519 9520 1.000000
9519 10043 1.000000
9521 9522 1.000000
9523 9524 1.000000
9523 9525 0.500000
9524 9525 0.500000
9526 9527 0.142857
9526 9530 1.000000
9526 9527 0.142857
9526 9531 0.333333
9526 9527 0.142857
9526 9527 0.142857
9526 9527 0.142857
9526 9527 0.142857
9527 9531 0.333333
9528 9529 1.000000
9530 9527 0.142857
9530 9531 0.333333
9532 9533 1.000000
9532 9534 0.500000
9533 9534 0.500000
9535 9536 1.000000
9535 13292 1.000000
9537 9538 1.000000
9539 9540 1.000000
9539 9541 0.142857
9539 9542 0.333333
9540 9541 0.142857
9540 9542 0.333333
9541 9542 0.333333
9543 9544 1.000000
9544 9623 0.500000
9544 9623 0.500000
9545 7188 1.000000
9546 363 0.012821
9547 8374 0.333333
9547 7923 0.083333
9548 4970 0.200000
9548 12361 0.333333
9548 1869 0.014706
9548 1869 0.014706
9548 1869 0.014706
9549 9550 0.500000
9551 7352 0.083333
9553 8889 1.000000
9553 2603 0.034483
9554 9555 1.000000
9558 436 0.166667
9558 436 0.166667
9558 436 0.166667
9559 765 0.026316
9559 412 0.009009
9559 10101 0.500000
9559 412 0.009009
9559 8618 0.062500
9559 412 0.009009
9559 8618 0.062500
9559 10101 0.500000
9559 412 0.009009
9559 8618 0.062500
9559 412 0.009009
9559 8618 0.062500
9559 10424 1.000000
9560 3553 0.030303
9561 9562 0.500000
9561 9563 0.250000
9561 9562 0.500000
9561 9563 0.250000
9562 9563 0.250000
9562 9563 0.250000
9564 9565 0.166667
9564 9565 0.166667
9564 9565 0.166667
9564 9565 0.166667
9564 9565 0.166667
9564 9565 0.166667
9566 9567 0.500000
9568 1060 0.010989
9568 8855 0.125000
9569 164 0.200000
9570 1277 0.090909
9571 9572 1.000000
9571 8256 0.050000
9571 363 0.012821
9572 8256 0.050000
9573 9574 1.000000
9573 4254 0.142857
9576 1759 0.043478
9576 1038 0.041667
9576 6886 0.083333
9576 1759 0.043478
9576 6886 0.083333
9576 1759 0.043478
9576 6886 0.083333
9576 1759 0.043478
9576 6886 0.083333
9576 10783 0.125000
9576 10784 0.055556
9576 10783 0.125000
9576 10784 0.055556
9576 10783 0.125000
9576 10784 0.055556
9576 10783 0.125000
9576 10784 0.055556
9576 10783 0.125000
9576 10784 0.055556
9576 10769 0.125000
9576 9578 0.090909
9576 4158 0.033333
9576 10783 0.125000
9576 10784 0.055556
9576 4158 0.033333
9576 1759 0.043478
9576 6886 0.083333
9576 1759 0.043478
9576 6885 0.142857
9576 10783 0.125000
9576 10769 0.125000
9576 10784 0.055556
9576 10769 0.125000
9576 1759 0.043478
9576 5007 0.058824
9576 10783 0.125000
9576 10769 0.125000
9576 10784 0.055556
9577 5003 0.038462
9577 5003 0.038462
9578 249 0.022222
9578 249 0.022222
9578 249 0.022222
9578 4158 0.033333
9579 9580 0.500000
9581 9582 1.000000
9583 9584 0.500000
9586 9587 1.000000
9586 12264 0.166667
9586 12264 0.166667
9586 12264 0.166667
9588 9589 1.000000
9588 7387 0.500000
9589 7387 0.500000
9590 9591 0.500000
9590 3458 1.000000
9592 3985 0.083333
9592 3985 0.083333
9594 9595 0.166667
9594 1413 0.076923
9594 5946 0.111111
9594 9595 0.166667
9594 5946 0.111111
9594 12855 1.000000
9594 13997 0.500000
9594 9595 0.166667
9594 1413 0.076923
9595 1413 0.076923
9595 5946 0.111111
9595 5946 0.111111
